,Year,MovieId,Name,tmdb_id,tmdb_title
2211,2024,28069,熱血搜救隊：翻轉世界,,
2212,2024,27603,明天我就不幹了！,,
2218,2024,26368,青春 ,,
2223,2024,27492,再見哥雅：卡葉爾與布紐爾的最後巡禮 ,,
2227,2024,25983,琳達想吃雞!,,
2232,2024,29593,響亮心重奏,,
2233,2024,27949,巴黎頌紐約情,,
2236,2024,28776,手榴彈‧革命‧還有愛與詩,,
2243,2024,25763, 小嫉妒,,
2245,2024,18898,藍色情挑 經典數位修復,,
2246,2024,18815,紅色情深 經典數位修復,,
2247,2024,18848,白色情迷 經典數位修復,,
2248,2024,18814,雙面薇若妮卡 經典數位修復,,
2256,2024,14845,妙想天開,,
2257,2024,13268,石榴的顏色,,
2258,2024,27557,特莉絲坦娜,,
2261,2024,18169,我的母親 經典數位修復,,
2265,2024,16947,悄悄告訴她 經典數位修復,,
2266,2024,16808,玩美女人 經典數位修復,,
2268,2024,18305,顫抖的慾望 經典數位修復,,
2269,2024,16990,破碎的擁抱 經典數位修復,,
2271,2024,18538,瀕臨崩潰邊緣的女人 經典數位修復,,
2273,2024,29563,風流西班牙: 摩洛哥情事,,
2275,2024,26731,在路上男情難未了,,
2276,2024,12431,馬奎斯如何成為馬奎斯,,
2277,2024,27551,布紐爾:超現實電影人,,
2280,2024,29652,模範生禁愛秘密,,
2289,2024,29616,吶喊雷克雅維克,,
2292,2024,27633,國有器官,,
2304,2024,27668,名偵探柯南 100萬美元的五稜星,,
2306,2024,26572,SPY x FAMILY CODE: White,,
2309,2024,26668,「鬼滅之刃」 絆之奇蹟，邁向柱訓練,,
2312,2024,27959,劇場版 藍色監獄 -EPISODE 凪-,,
2314,2024,27054,機動戰士鋼彈 SEED FREEDOM,,
2315,2024,26918,特別總集篇 名偵探柯南 vs. 怪盜基德,,
2316,2024,28491,我的英雄學院劇場版：You’re Next,,
2320,2024,16420,藍色恐懼：4K數位修復版,,
2321,2024,28478,你的名字。,,
2324,2024,15670,我的英雄學院劇場版：英雄新世紀,,
2325,2024,29097,劇場版 OVERLORD - 聖王國篇,,
2327,2024,26927,GIVEN被贈與的未來劇場版：柊mix,,
2332,2024,19787,嵐 5x20演唱會電影～回憶全記錄～,,
2339,2024,25400,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY2>,,
2340,2024,17129,《少女與戰車 最終章》第1+2話,,
2342,2024,28735,劇場總集篇 孤獨搖滾！Re:Re:,,
2343,2024,19000,《少女與戰車 最終章》 第3話,,
2344,2024,25350,劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY1>,,
2347,2024,28752,刀劍神域劇場版-序列爭戰,,
2348,2024,23115,劇場版 歌之☆王子殿下♪ 真愛ST☆RISH TOURS,,
2349,2024,26741,《少女與戰車 最終章》 第４話,,
2350,2024,28160,電影版屁屁偵探：再見親愛的夥伴，屁屁啊,,
2351,2024,28564,與夢前行  宮﨑駿,,
2358,2024,27734,孤獨搖滾！團結Band LIVE-恆星-,,
2359,2024,28838,鋼之鍊金術師BROTHERHOOD 15週年特別版,,
2360,2024,28826,銀魂劇場版 2D 一國傾城篇,,
2361,2024,25324,劇場版 少女☆歌劇 Revue Starlight,,
2362,2024,26502,光之美少女電影 ALL STARS F,,
2363,2024,26630,少女與戰車 劇場版,,
2365,2024,26697,超人力霸王布雷薩 THE MOVIE：大怪獸東京決戰,,
2366,2024,29009,五等分的新娘*,,
2368,2024,26578,劇場版 轉生成女性向遊戲只有毀滅 END 的壞人大小姐,,
2373,2024,23363,劇場版 弦音 ─初始的一射─,,
2379,2024,29564,PTP：永遠不滅,,
2381,2024,26313,東尼瀧谷:數位經典版,,
2382,2024,27938,DDDD惡魔的破壞 前編,,
2384,2024,29643,風都偵探 假面騎士SKULL的肖象,,
2385,2024,20170,GIVEN~被贈與的未來 劇場版：反面的存在,,
2386,2024,27501,刀劍亂舞 迴 -虛傳 燃燒的本能寺- 【前篇】,,
2387,2024,27958,DDDD惡魔的破壞 後編,,
2394,2024,28377,擅長捉弄人的高木同學 電影版,,
2396,2024,28570,麵包超人電影版：細菌人與繪本的露露,,
2397,2024,25245,少女☆歌劇 Revue Starlight RONDO RONDO RONDO,,
2404,2024,19094,魔法少女小圓劇場版 [新篇] 叛逆的物語,,
2406,2024,28378,刀劍亂舞 迴 -旋傳 親近的侍從們-,,
2412,2024,27641,刀劍亂舞 迴 -虛傳 燃燒的本能寺- 【後篇】,,
2414,2024,27014,搬家 4K數位修復版,,
2416,2024,26253,鄰人Ｘ：謎樣的女子,,
2417,2024,29187,偶像大師 劇場版: 前往光輝的另一端 經典10週年,,
2418,2024,24913,四月物語：數位修復版,,
2419,2024,29465,美妙寵物 光之美少女電影: 心跳加速♡遊戲世界大冒險！,,
2421,2024,27228,假面騎士 THE WINTER MOVIE- 葛查多 & GEATS 最強克米GOTCHA大作戰,,
2428,2024,22801,大逃殺 4K數位修復版,,
2436,2024,18228,歡樂時光（上）,,
2437,2024,28840,銀魂劇場版 2D  荊棘惡童篇,,
2439,2024,27283,魯邦三世 卡里奧斯特羅城 4K數位修復版,,
2444,2024,18231,歡樂時光（下）,,
2447,2024,24954,假裝沒事,,
2448,2024,25059,親密（前編）,,
2455,2024,26843,劇場版 森林家族 來自芙蕾雅的禮物 中文版,,
2456,2024,25129,觸不到的肌膚,,
2459,2024,25062,景深之中,,
2460,2024,26682,電影版 X光室的奇蹟,,
2462,2024,25071,親密（後編）,,
2469,2024,24531,搖滾吧！中二樂團,,
2477,2024,28747,空海 【經典數位修復】,,
2478,2024,27966,大室家-親愛的姊妹,,
2485,2024,16958,再見箱舟,,
2487,2024,29618,東京戰爭戰後秘語,,
2489,2024,29440,薔薇與武士2：海盜女王的回歸（新感線舞台劇第四季）,,
2494,2024,25650,春天情書,,
2496,2024,27986,我來買單,,
2499,2024,27983,我的夏日旅行,,
2500,2024,26352,千年決鬥,,
2501,2024,28385,黑暗之家,,
2502,2024,26566,細野晴臣：再會美國,,
2508,2024,24754,飛躍吧！金牌英雄,,
2510,2024,29689,狐晴明九尾狩（新感線舞台劇第四季）,,
2512,2024,29621,藥頭悲歌II：血染雙手,,
2519,2024,29328,藥頭悲歌,,
2520,2024,29622,藥頭悲歌III：死神上門,,
2521,2024,28114,角頭-大橋頭,,
2522,2024,25104,粽邪3 :鬼門開,,
2542,2024,23714,八戒,,
2570,2024,20176,諸葛四郎─英雄的英雄,,
2571,2024,28200,OZONE 青春冒險,,
2578,2024,27328,夏日的文化洋行,,
2587,2024,29430,故事 開始的地方—希望閱讀,,
2603,2024,28736,由島至島（上）,,
2604,2024,28241,戀戀風塵（數位修復版）,,
2606,2024,28242,恐怖份子（數位修復版）,,
2608,2024,21943,如歌的行板,,
2610,2024,26584,一點一滴的死/長夜/一個女人生命中的三小時/山雨欲來,,
2611,2024,25679,五福女孩/隔河/再見觸身/泳夜,,
2612,2024,25681,注意看，這個女人⋯⋯/如果時間在此刻停下/我可以暫時逃跑一下嗎？,,
2622,2024,27178,熊出沒．伴我“熊芯”,,
2627,2024,26428,絕地追擊,,
2628,2024,26871,新封神榜：楊戩,,
2630,2024,26939,雞蛋和石頭,,
2635,2024,27438,遠方 數位修復版,,
