,Year,MovieId,Name,tmdb_id,tmdb_title
643,2022,20101,沒說出口的殺人告白,735409,沒說出口的殺人告白
644,2022,23187,還有愛的日子,927594,還有愛的日子
645,2022,23107,性徒,987573,性徒
647,2022,20983,鳶,794721,鳶
648,2022,23192,線，畫出的我,961266,線，畫出的我
649,2022,20919,第一人夫,756198,第一人夫
650,2022,20653,輝耀姬物語,149871,輝耀姬物語
656,2022,21315,偷情連載中,810587,偷情連載中
657,2022,20936,兒時的點點滴滴,15080,兒時的點點滴滴
658,2022,21393,噪音,848298,噪音
659,2022,22503,調職令是警察樂隊！,961381,調職令是警察樂隊！
661,2022,20865,海岬的迷途之家,760758,海岬的迷途之家
663,2022,20295,月影,847335,月影
664,2022,23264,魔幻時刻,46361,魔幻時刻
665,2022,20193,四季拉麵物語,809695,四季拉麵物語
666,2022,22532,魚之子,952438,魚之子
667,2022,20951,露草,954094,露草
668,2022,19061,總編的復仇,744714,總編的復仇
669,2022,22882,好想傳達你的聲音,461078,好想傳達你的聲音
670,2022,22244,我想被高中女生殺死,960312,我想被高中女生殺死
673,2022,18685,告白,54186,告白
677,2022,22902,錯位的青春,810674,錯位的青春
678,2022,22802,幽靜的山荷葉,859798,幽靜的山荷葉
679,2022,22533,每天上班總是累得要死,890326,每天上班總是累得要死
682,2022,20759,對某飛行員的追憶,93013,對某飛行員的追憶
685,2022,23262,鬼壓床了沒,130023,鬼壓床了沒
688,2022,20824,臥底型警FINAL,845611,臥底型警FINAL
691,2022,22881,通往異世界的便利店,995387,通往異世界的便利店
696,2022,20533,夢境診斷與恐怖體驗,1011873,夢境診斷與恐怖體驗
697,2022,23222,有頂天大飯店,112903,有頂天大飯店
698,2022,6711,東京物語,18148,東京物語
701,2022,23218,愛情在車上,1003706,愛情在車上
702,2022,20707,國士無雙,146126,國士無雙
703,2022,22738,天堂髮廊,782648,天堂髮廊
704,2022,23193,無法無天,598,無法無天
705,2022,20729,漂浪人生,680813,漂浪人生
708,2022,19269,月老,783740,月老
709,2022,20646,咒,864370,咒
710,2022,18190,聽見歌 再唱,793392,聽見歌 再唱
711,2022,20477,我吃了那男孩一整年的早餐,839294,我吃了那男孩一整年的早餐
713,2022,22531,流麻溝十五號,1005555,流麻溝十五號
714,2022,19183,瀑布,852355,瀑布
715,2022,20670,少年吔,943737,少年吔
716,2022,21822,民雄鬼屋,931894,民雄鬼屋
717,2022,20725,頭七,918035,頭七
718,2022,23355,想見你,804725,想見你
719,2022,20175,素還真,925725,素還真
720,2022,19357,美國女孩,878987,美國女孩
721,2022,22671,罪後真相,1007962,罪後真相
722,2022,20312,噩兆,917717,噩兆
723,2022,22659,你在我心上,1025086,你在我心上
724,2022,21785,哈勇家,975812,哈勇家
725,2022,20921,少年吔，安啦！,205464,少年吔，安啦！
726,2022,19729,一杯熱奶茶的等待,876648,一杯熱奶茶的等待
727,2022,22082,科學少女,957112,科學少女
728,2022,20354,初戀慢半拍,933785,初戀慢半拍
729,2022,19630,再說一次我願意,846517,再說一次我願意
730,2022,15629,男人與他的海,764425,男人與他的海
731,2022,20817,我心我行,1006694,我心我行
732,2022,21165,神人之家,937356,神人之家
734,2022,21119,一家子兒咕咕叫,899460,一家子兒咕咕叫
735,2022,19319,青春弒戀,796155,青春弒戀
736,2022,19608,該死的阿修羅,880156,該死的阿修羅
738,2022,19662,售命,942953,售命
739,2022,10375,一家之主,769802,一家之主
740,2022,22660,小藍,975575,小藍
741,2022,19402,鱷魚,860887,鱷魚
742,2022,20005,尋找神話之鳥,984997,尋找神話之鳥
743,2022,21915,他還年輕,1005979,他還年輕
744,2022,21233,台灣男子葉石濤,987422,台灣男子葉石濤
746,2022,20531,野夏天,931885,野夏天
748,2022,14496,不想一個人,890538,不想一個人
749,2022,17116,嗨！神獸,740823,嗨！神獸
751,2022,17799,愛別離苦,946267,愛別離苦
752,2022,20643,青春換日線,939287,青春換日線
753,2022,19064,廢棄之城,767246,廢棄之城
754,2022,18755,老鷹之手,891566,老鷹之手
755,2022,20521,藏匿處,936286,藏匿處
756,2022,21174,孫行者傳,1026182,孫行者傳
759,2022,21825,舞徑,1017006,舞徑
760,2022,19320,沒有人該成為孤島,927480,沒有人該成為孤島
762,2022,14720,期末考,810020,期末考
764,2022,20051,兜兜風,899387,兜兜風
765,2022,18424,徘徊年代,829584,徘徊年代
766,2022,16508,逆者,868682,逆者
767,2022,19957,高山上的熱氣球,893252,高山上的熱氣球
769,2022,21080,教練,960450,教練
770,2022,18306,詭祭,660001,詭祭
771,2022,19987,願未央,816752,願未央
772,2022,19122,影子背後,1003994,影子背後
773,2022,20920,給阿媽的一封信,874781,給阿媽的一封信
776,2022,20053,我記得,302528,我記得
777,2022,17487,修行,877246,修行
778,2022,18796,文林銀行,900843,文林銀行
780,2022,22011,孫行者傳,1026182,孫行者傳
781,2022,21748,KULO,1009987,KULO
782,2022,21200,夏日天空的那匹紅馬,814174,夏日天空的那匹紅馬
783,2022,21239,還孩子做自己,1153451,還孩子做自己
784,2022,21921,我永遠永遠永遠愛你,1009977,我永遠永遠永遠愛你
786,2022,22327,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的,1025309,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的
788,2022,23139,一起一起,1050665,一起一起
789,2022,22475,稻浪上的夢想家,1200506,稻浪上的夢想家
790,2022,21731,聖石傳說,24614,聖石傳說
792,2022,21690,家家,975681,家家
794,2022,22673,無邊,1032330,無邊
795,2022,22710,失序正義,1039769,失序正義
796,2022,22448,不老騎士-歐兜邁環台日記,137686,不老騎士-歐兜邁環台日記
797,2022,21171,勸世三姊妹：大銀幕特別版,1035872,勸世三姊妹：大銀幕特別版
798,2022,20375,格瑞特真相,798092,格瑞特真相
799,2022,23394,黑的教育,741329,黑的教育
801,2022,21087,北將七,939939,北將七
803,2022,1585,奼紫嫣紅開遍,375281,奼紫嫣紅開遍
807,2022,1394,西部來的人,316569,西部來的人
808,2022,1593,1918,74107,1918
810,2022,20262,寶島大夢,484574,寶島大夢
817,2022,18618,破輪胎,278445,破輪胎
819,2022,22759,我這樣過了一生,256133,我這樣過了一生
820,2022,5511,香蕉天堂,262831,香蕉天堂
821,2022,502,風中家族,356701,風中家族
823,2022,22215,紅柿子,262828,紅柿子
826,2022,20319,第一爐香,660002,第一爐香
827,2022,20054,藍宇,27062,藍宇
828,2022,20986,你好，李煥英,758891,你好，李煥英
829,2022,21616,于堇：蘭心大劇院,497834,于堇：蘭心大劇院
830,2022,22630,野馬分鬃,712164,野馬分鬃
831,2022,20396,奪冠,638032,奪冠
833,2022,22926,四海,827689,四海
834,2022,20154,郊區的鳥,537867,郊區的鳥
836,2022,23190,這個殺手不太冷靜,923192,這個殺手不太冷靜
837,2022,21423,李茂扮太子,903125,李茂扮太子
838,2022,16189,不丹是教室,627087,不丹是教室
839,2022,11237,大象席地而坐,499556,大象席地而坐
840,2022,6215,少年,436792,少年
841,2023,22707,仇恨謎林,919570,仇恨謎林
842,2023,13290,寄生上流,496243,寄生上流
843,2023,24516,犯罪都市3,955555,犯罪都市3
844,2023,25092,水泥烏托邦：末日浩劫,729854,水泥烏托邦：末日浩劫
845,2023,23147,音爆浩劫,774548,音爆浩劫
847,2023,22239,語意錯誤電影版,993885,語意錯誤電影版
848,2023,26037,鬼車站,844386,鬼車站
849,2023,24714,貴公子,1057001,貴公子
850,2023,21763,分手的決心,705996,分手的決心
851,2023,25160,逃出寧靜海,753091,逃出寧靜海
852,2023,26045,My SHINee World,1148154,My SHINee World
853,2023,23615,火線交涉,606400,火線交涉
854,2023,26405,12.12：首爾之春,919207,12.12：首爾之春
855,2023,25311,贖命救援,581395,贖命救援
856,2023,25179,MAMAMOO：MY CON THE MOVIE,1137172,MAMAMOO：MY CON THE MOVIE
858,2023,25407,千萬別開門,813079,千萬別開門
859,2023,23960,靈魂伴侶,617882,靈魂伴侶
860,2023,26219,30日,1052433,30日
861,2023,23796,8釐米：詛咒影帶,977155,8釐米：詛咒影帶
862,2023,23248,晝盲神探,806128,晝盲神探
863,2023,26381,鬼6怨,1168166,鬼6怨
864,2023,25736,沒有國家的冠軍,581394,沒有國家的冠軍
865,2023,25351,ASTRO,1357982,ASTRO
866,2023,26026,禍亂：地下秩序,1028684,禍亂：地下秩序
867,2023,25638,附身,950253,附身
868,2023,23216,整形帝王,717090,整形帝王
869,2023,25024,神鬼海底撈,783110,神鬼海底撈
870,2023,25803,詐騙女王,941045,詐騙女王
871,2023,25588,雉岳山怪談,987540,雉岳山怪談
872,2023,25322,保護者,656156,保護者
873,2023,23362,共感頻率,962489,共感頻率
874,2023,23383,首爾怪談,957154,首爾怪談
875,2023,23214,失控正義,882580,失控正義
876,2023,26260,全羅道少年殺人事件,714651,全羅道少年殺人事件
877,2023,23486,紳探追緝令,848198,紳探追緝令
878,2023,25494,鬼夢遊,964592,鬼夢遊
879,2023,26353,水鬼,848145,水鬼
882,2023,23587,幻影,715253,幻影
883,2023,24206,魯蛇大翻身,936243,魯蛇大翻身
884,2023,25710,極惡變身,952476,極惡變身
885,2023,24037,熊男,995063,熊男
886,2023,23786,超完美狗保姆,610249,超完美狗保姆
887,2023,23856,闇黑對決,640327,闇黑對決
888,2023,25829,誆世巨作：蜘蛛窩新宇宙,901121,誆世巨作：蜘蛛窩新宇宙
889,2023,23586,大明星多重宇宙,773910,大明星多重宇宙
890,2023,18516,薄荷糖,41245,薄荷糖
892,2023,23547,淘氣小企鵝啵樂樂 電影版：巨龍城堡大冒險,979688,淘氣小企鵝啵樂樂 電影版：巨龍城堡大冒險
893,2023,7777,原罪犯,670,原罪犯
894,2023,25425,新進社員：電影版,1106528,新進社員：電影版
895,2023,23507,HERO,1146789,HERO
897,2023,25212,絕對味覺情人,978202,絕對味覺情人
898,2023,23364,花路阿朱媽,958937,花路阿朱媽
899,2023,8031,親切的金子,4550,親切的金子
900,2023,23199,王者製造,573787,王者製造
901,2023,24201,陰影下的她,923344,陰影下的她
902,2023,16076,非常母親,30018,非常母親
903,2023,25148,劇場版 衝鋒戰士：搶救月球大作戰,636283,劇場版 衝鋒戰士：搶救月球大作戰
904,2023,26496,電影版 淘氣小企鵝啵樂樂 超級明星大冒險,1189165,電影版 淘氣小企鵝啵樂樂 超級明星大冒險
905,2023,8074,我要復仇,4689,我要復仇
906,2023,23508,對我而言，你是珍貴的,817485,對我而言，你是珍貴的
907,2023,24639,SUGA: Road to D-DAY,1106732,SUGA: Road to D-DAY
908,2023,19240,緣起不滅,42190,緣起不滅
909,2023,25242,花漾奶奶金難搞,956759,花漾奶奶金難搞
910,2023,24640,j-hope IN THE BOX,1076443,j-hope IN THE BOX
911,2023,23366,監弒器,831480,監弒器
913,2023,24542,四層公寓,1002470,四層公寓
914,2023,25167,朝聖之路：一路平安,682109,朝聖之路：一路平安
915,2023,25361,闇黑新世界,165213,闇黑新世界
916,2023,25318,正義辯護人,242452,正義辯護人
917,2023,23645,當男人戀愛時,797787,當男人戀愛時
918,2023,24842,在水中,1077647,在水中
920,2023,23146,小說家電影,928713,小說家電影
921,2023,24312,開心鬼上身,62439,開心鬼上身
922,2023,23474,巫師靈不靈！？,717908,巫師靈不靈！？
923,2023,25592,7號房的禮物,158445,7號房的禮物
924,2023,25535,狼少年：不朽的愛,128246,狼少年：不朽的愛
925,2023,26212,我們從末日開始,973778,我們從末日開始
926,2023,26127,餓之必要,938250,餓之必要
927,2023,26208,夢想紅舞鞋,1075010,夢想紅舞鞋
928,2023,23887,雙手的溫柔,958279,雙手的溫柔
930,2023,18110,竊聽風暴,582,竊聽風暴
931,2023,22172,米婭的精靈王國,955644,米婭的精靈王國
932,2023,24552,淨化論,910365,淨化論
934,2023,23290,蘿拉快跑,104,蘿拉快跑
935,2023,23511,拼音戀習曲,928709,拼音戀習曲
936,2023,23825,蓋世棋蹟,748787,蓋世棋蹟
937,2023,25771,我的完美日常,976893,我的完美日常
938,2023,25284,飛舞人生,842424,飛舞人生
939,2023,24010,萊茵金,912726,萊茵金
940,2023,23489,沒有你的旅程,586813,沒有你的旅程
941,2023,20204,陸上行舟,9343,陸上行舟
946,2023,25305,愛在滿格時,1033176,愛在滿格時
947,2023,24951,腹荷,1061648,腹荷
948,2023,24351,收陰機,1017063,收陰機
949,2023,23727,配樂大師顏尼歐,396194,配樂大師顏尼歐
950,2023,18356,郵差,11010,郵差
951,2023,24638,回不去的那座山,803700,回不去的那座山
952,2023,24255,禁忌的畫像：卡拉瓦喬之影,693349,禁忌的畫像：卡拉瓦喬之影
954,2023,24883,屍發現場,852758,屍發現場
955,2023,23487,若愛重來,743173,若愛重來
956,2023,25285,AI時代,1091360,AI時代
957,2023,24927,絕美波麗露,795254,絕美波麗露
960,2023,24107,惡靈地堡,794234,惡靈地堡
961,2023,23946,愛情停損點,794246,愛情停損點
962,2023,23565,開羅謀殺案,788977,開羅謀殺案
963,2023,25827,萬聖劫,1058078,萬聖劫
964,2023,26481,巫術,1015936,巫術
965,2023,24729,尋愛小說家：海史密斯,915939,尋愛小說家：海史密斯
966,2023,15271,熱帶雨,584242,熱帶雨
968,2023,24786,芽籠,1029178,芽籠
969,2023,23721,巫母,782936,巫母
970,2023,23888,夏日悄悄話,916405,夏日悄悄話
971,2023,23516,束縛,888321,束縛
972,2023,25163,愛爾瑪的情與慾,997777,愛爾瑪的情與慾
974,2023,24417,厲嬰魂,1073449,厲嬰魂
975,2023,24074,涅槃咒,1057919,涅槃咒
976,2023,25862,折翼姊妹,1030991,折翼姊妹
978,2023,24551,惡靈魔洛剋,959558,惡靈魔洛剋
980,2023,24105,神鬼聖戰,296271,神鬼聖戰
981,2023,24348,米蘭昆德拉：從玩笑到無謂的盛宴,835362,米蘭昆德拉：從玩笑到無謂的盛宴
982,2023,23221,色界,993234,色界
983,2023,26140,富都青年,1027982,富都青年
984,2023,18318,南巫,759524,南巫
985,2023,25182,五月雪,973587,五月雪
988,2023,24061,血忌,1015079,血忌
989,2023,25414,虎紋少女,1077693,虎紋少女
992,2023,22198,沒有煙硝的日子,913760,沒有煙硝的日子
993,2023,25359,尋父冒險記,1005141,尋父冒險記
994,2023,25990,戰場日記,1058616,戰場日記
995,2023,25630,戰火邊緣的青春,853084,戰火邊緣的青春
996,2023,24311,邪厄,977177,邪厄
997,2023,3142,鬼打牆,709631,鬼打牆
998,2023,26441,送葬人,1113119,送葬人
1000,2023,24915,My Precious初戀,976125,My Precious初戀
1001,2023,26126,日暮生死戀,1113085,日暮生死戀
1002,2023,24833,鬼偶,1031388,鬼偶
1003,2023,26022,凱蒂超殺女,842607,凱蒂超殺女
1004,2023,23576,天生一對2 大電影：再續前緣,937753,天生一對2 大電影：再續前緣
1005,2023,26501,情牽浮生戲,1076011,情牽浮生戲
1006,2023,24309,Anne的多重恐懼,952127,Anne的多重恐懼
1007,2023,25777,初戀你我他,977179,初戀你我他
1011,2023,24350,為你鍾琴,804868,為你鍾琴
1012,2023,24840,我恨我自己,788734,我恨我自己
1013,2023,26471,金手指,823598,金手指
1014,2023,24981,掃毒3：人在天涯,1093485,掃毒3：人在天涯
1015,2023,23440,天龍八部之喬峰傳,990140,天龍八部之喬峰傳
1016,2023,23688,風再起時,531379,風再起時
1018,2023,7331,春光乍洩,18329,春光乍洩
1021,2023,26033,年少日記,957863,年少日記
1023,2023,23702,斷網,741602,斷網
1024,2023,23635,毒舌大狀,990326,毒舌大狀
1025,2023,22876,智齒,591222,智齒
1026,2023,20565,少年,436792,少年
1027,2023,20702,阮玲玉,68004,阮玲玉
1028,2023,24731,命案,969050,命案
1029,2023,23391,正義迴廊,1005251,正義迴廊
1030,2023,26077,困獸,1172012,困獸
1031,2023,23964,燈火闌珊,824742,燈火闌珊
1032,2023,20741,英雄本色,11471,英雄本色
1033,2023,25150,暗殺風暴,902533,暗殺風暴
1034,2023,23927,白日青春,1029168,白日青春
1035,2023,10916,霸王別姬,10997,霸王別姬
1036,2023,26234,白日之下,1099217,白日之下
1037,2023,22631,憂鬱之島,924120,憂鬱之島
1038,2023,21801,繼園臺七號,616020,繼園臺七號
1039,2023,23965,窄路微塵,957861,窄路微塵
1040,2023,23623,屍房菜,1002317,屍房菜
1041,2023,23317,無間道,10775,無間道
1042,2023,23873,流水落花,1027944,流水落花
1043,2023,24595,死屍死時四十四,1005259,死屍死時四十四
1044,2023,23385,緣路山旮旯,898009,緣路山旮旯
1045,2023,26510,潛行,999056,潛行
1046,2023,23679,十三門徒,1002318,十三門徒
1048,2023,23367,無間道II,11647,無間道II
1049,2023,21812,美少年之戀,27060,美少年之戀
1050,2023,23349,無間道III：終極無間,14310,無間道III：終極無間
1051,2023,23439,投奔怒海,72445,投奔怒海
1052,2023,25984,釀魂,1147689,釀魂
1053,2023,26034,4拍4家族,1063554,4拍4家族
1054,2023,26397,夜校,1177518,夜校
1055,2023,24916,失衡凶間之罪與殺,988900,失衡凶間之罪與殺
1056,2023,24106,絕地營救,882569,絕地營救
1058,2023,25045,鬼手鬼手 請開口,1008042,鬼手鬼手 請開口
1059,2023,23548,日麗,965150,日麗
1060,2023,16474,俘虜,11948,俘虜
1061,2023,22525,瘋狂富作用,497828,瘋狂富作用
1062,2023,23665,小熊維尼：血與蜜,980078,小熊維尼：血與蜜
1063,2023,25102,喵的詐騙集團,676710,喵的詐騙集團
1064,2023,16906,教會,11416,教會
1065,2023,17878,惡水真相,560008,惡水真相
1066,2023,16101,烈火情人,11012,烈火情人
1069,2023,22611,如果驢知道,785398,如果驢知道
1070,2023,24717,小提琴天后慕特：愛樂一生,1104840,小提琴天后慕特：愛樂一生
1080,2023,23699,色局追兇,89455,色局追兇
1084,2023,23885,杏仁與海馬,787791,杏仁與海馬
1086,2023,24062,危險療程,48231,危險療程
1087,2023,25046,卓別林與他的情人,10435,卓別林與他的情人
1089,2023,24940,長路將盡,11889,長路將盡
1091,2023,25188,無情荒地有琴天,46992,無情荒地有琴天
1093,2023,25893,戴珍珠耳環的少女,3635,戴珍珠耳環的少女
1094,2023,26216,舞動人生,71,舞動人生
1095,2023,26148,藍色的你,971699,藍色的你
1096,2023,24734,慾望之翼,28468,慾望之翼
1097,2023,26361,奇愛博士,935,奇愛博士
1098,2023,23322,阿凡達：水之道,76600,阿凡達：水之道
1100,2023,24868,不可能的任務：致命清算 第一章,575264,不可能的任務：致命清算 第一章
1102,2023,23924,超級瑪利歐兄弟電影版,502356,超級瑪利歐兄弟電影版
1104,2023,23894,捍衛任務4,603692,捍衛任務4
1105,2023,24917,奧本海默,872585,奧本海默
1106,2023,24938,Barbie芭比,346698,Barbie芭比
1107,2023,24532,變形金剛：萬獸崛起,667538,變形金剛：萬獸崛起
1108,2023,22676,黑亞當,436270,黑亞當
1111,2023,24540,閃電俠,298618,閃電俠
1115,2023,21777,子彈列車,718930,子彈列車
1116,2023,24499,蜘蛛人：穿越新宇宙,569094,蜘蛛人：穿越新宇宙
1117,2023,24784,元素方城市,976573,元素方城市
1118,2023,23736,龍與地下城：盜賊榮耀,493529,龍與地下城：盜賊榮耀
1120,2023,26269,旺卡,787699,旺卡
1121,2023,20828,媽的多重宇宙,545611,媽的多重宇宙
1122,2023,26218,飢餓遊戲：鳴鳥與游蛇之歌,695721,飢餓遊戲：鳴鳥與游蛇之歌
1123,2023,25279,私刑教育3,926393,私刑教育3
1124,2023,24998,GT：跨界玩家,980489,GT：跨界玩家
1125,2023,25278,鬼修女II,968051,鬼修女II
1126,2023,5887,小美人魚,447277,小美人魚
1129,2023,23393,窒友梅根,536554,窒友梅根
1131,2023,23564,玩命特攻：武演行動,739405,玩命特攻：武演行動
1132,2023,25524,A.I.創世者,670292,A.I.創世者
1133,2023,25090,藍甲蟲,565770,藍甲蟲
1134,2023,23772,沙贊！眾神之怒,594767,沙贊！眾神之怒
1136,2023,23590,迫降危機,646389,迫降危機
1137,2023,25428,浴血任務4,299054,浴血任務4
1138,2023,25408,威尼斯魅影謀殺案,945729,威尼斯魅影謀殺案
1139,2023,25536,奪魂鋸X,951491,奪魂鋸X
1140,2023,22373,微笑,882598,微笑
1141,2023,24857,陰兒房：鬼門陰深處,614479,陰兒房：鬼門陰深處
1143,2023,25816,花月殺手,466420,花月殺手
1144,2023,26318,星願,1022796,星願
1145,2023,616,怪物,1050035,怪物
1146,2023,22355,幸福入場券,800939,幸福入場券
1148,2023,22663,五星饗魘,593643,五星饗魘
1151,2023,21837,DC超級寵物軍團,539681,DC超級寵物軍團
1152,2023,25892,佛萊迪餐館之五夜驚魂,507089,佛萊迪餐館之五夜驚魂
1153,2023,25060,幽靈公館,616747,幽靈公館
1154,2023,24097,梵蒂岡驅魔士,758323,梵蒂岡驅魔士
1155,2023,23399,超難搞先生,937278,超難搞先生
1156,2023,23889,AIR,652087,AIR
1157,2023,23614,我的鯨魚老爸,785084,我的鯨魚老爸
1158,2023,24286,正宗巨齒鯊,890771,正宗巨齒鯊
1159,2023,25186,爆復,762430,爆復
1160,2023,25429,自由之聲,678512,自由之聲
1162,2023,25933,超危險保鑣,897087,超危險保鑣
1163,2023,24866,珍愛硬起來,884605,珍愛硬起來
1164,2023,23517,巴比倫,615777,巴比倫
1166,2023,24414,坎達哈行動,717930,坎達哈行動
1167,2023,23155,決戰38度線,653851,決戰38度線
1168,2023,23855,65：恐怖行星,700391,65：恐怖行星
1169,2023,24416,鬼出櫃,532408,鬼出櫃
1170,2023,25061,忍者龜：變種大亂鬥,614930,忍者龜：變種大亂鬥
1171,2023,25044,之前的我們,666277,之前的我們
1173,2023,7858,以你的名字呼喚我,398818,以你的名字呼喚我
1174,2023,23959,吸血鬼特助：雷菲爾,649609,吸血鬼特助：雷菲爾
1175,2023,16091,黑暗騎士,155,黑暗騎士
1176,2023,23153,暴戾夜,899112,暴戾夜
1177,2023,23014,鱷魚歌王,830784,鱷魚歌王
1179,2023,23629,人肉搜索2：失蹤搜救,768362,人肉搜索2：失蹤搜救
1183,2023,22530,阿姆斯特丹,664469,阿姆斯特丹
1184,2023,24782,變身少女露比,1040148,變身少女露比
1185,2023,26278,無聲夜,891699,無聲夜
1186,2023,18430,夢想之地,615643,夢想之地
1187,2023,24493,小行星城,747188,小行星城
1188,2023,22195,拉辛正傳,601635,拉辛正傳
1189,2023,26075,恐怖感恩劫,1071215,恐怖感恩劫
1190,2023,22652,月光光新慌慌：萬聖結,616820,月光光新慌慌：萬聖結
1191,2023,22924,骨肉的總和,791177,骨肉的總和
1193,2023,23321,與你共舞,696157,與你共舞
1194,2023,22476,哥兒們,614939,哥兒們
1195,2023,24597,復仇狗聯盟,912908,復仇狗聯盟
1196,2023,22242,看你往哪跑,766475,看你往哪跑
1197,2023,23588,敲敲門,631842,敲敲門
1199,2023,26513,法拉利,365620,法拉利
1200,2023,23426,劫婚大作戰,758009,劫婚大作戰
1201,2023,24496,催眠狙擊,536437,催眠狙擊
1202,2023,22649,伊尼舍林的女妖,674324,伊尼舍林的女妖
1203,2023,26229,下一球，勝利,621587,下一球，勝利
1204,2023,26305,夢行者保羅,823482,夢行者保羅
1205,2023,23613,熊蓋毒,804150,熊蓋毒
1206,2023,24189,限時追捕,605886,限時追捕
1207,2023,25800,親愛的大衛,609768,親愛的大衛
1208,2023,24467,一個人的朝聖,844409,一個人的朝聖
1209,2023,23711,殺手迴戰,876969,殺手迴戰
1211,2023,24870,電梯遊戲,1015303,電梯遊戲
1212,2023,23536,法貝爾曼,804095,法貝爾曼
1213,2023,24970,鬼郵輪：瑪麗皇后號,977013,鬼郵輪：瑪麗皇后號
1215,2023,24046,寶可噩夢,798286,寶可噩夢
1216,2023,25141,喜幹會,864168,喜幹會
1217,2023,23651,鬼臥床,917007,鬼臥床
1218,2023,23084,她有話要說,837881,她有話要說
1220,2023,26192,五月的你，十二月的她,839369,五月的你，十二月的她
1221,2023,22709,愛．子,806368,愛．子
1222,2023,24637,義美超級爸,829051,義美超級爸
1223,2023,25985,新核能時代,1004685,新核能時代
1224,2023,26267,沼澤王的女兒,798362,沼澤王的女兒
1225,2023,25349,印咒：畢舍遮,1024773,印咒：畢舍遮
1226,2023,24252,追殺代理人,942199,追殺代理人
1227,2023,6252,八月三十一日，我在奧斯陸,75233,八月三十一日，我在奧斯陸
1228,2023,25340,地獄來的乘客,1030987,地獄來的乘客
1229,2023,23311,朝聖之路：聖雅各,59468,朝聖之路：聖雅各
1230,2023,26339,贖罪日之戰,899524,贖罪日之戰
1232,2023,23771,屍蹤天使,1043565,屍蹤天使
1233,2023,23752,火線埋伏,1074034,火線埋伏
1234,2023,24259,上流謀殺案,989473,上流謀殺案
1235,2023,23687,所有的美麗與血淚,1004663,所有的美麗與血淚
1236,2023,26038,劊樂時光,1113278,劊樂時光
1237,2023,23861,致蕾絲莉,823147,致蕾絲莉
1238,2023,23661,俠探特攻：驚爆獨立日,1035806,俠探特攻：驚爆獨立日
1239,2023,22678,光影帝國,814757,光影帝國
1240,2023,23947,深夜加油站遇見蘇格拉底,13689,深夜加油站遇見蘇格拉底
1243,2023,25321,限時引爆,1156255,限時引爆
1244,2023,25178,奪魂鋸,176,奪魂鋸
1245,2023,24662,大愚樂家,553147,大愚樂家
1251,2023,25993,樹懶殺三小,1040892,樹懶殺三小
1252,2023,23437,日出日落：屋頂上的提琴手,927263,日出日落：屋頂上的提琴手
1254,2023,23415,血仇生死鬥,894169,血仇生死鬥
1255,2023,26213,闇之祭,853387,闇之祭
1257,2023,25729,飢餓遊戲：星火燎原,101299,飢餓遊戲：星火燎原
1259,2023,24881,我的左派老師,7859,我的左派老師
1260,2023,25086,與狼共舞,581,與狼共舞
1261,2023,24841,謎霧莊園,5279,謎霧莊園
1263,2023,25187,我的藍莓夜,1989,我的藍莓夜
1264,2023,26324,壁花男孩,84892,壁花男孩
1265,2023,24661,飢餓遊戲,70160,飢餓遊戲
1266,2023,20138,驚爆點,1089,驚爆點
1267,2023,25070,冰風暴,68924,冰風暴
1268,2023,23892,捍衛任務,245891,捍衛任務
1269,2023,24377,非關男孩,245,非關男孩
1270,2023,23652,珍愛熱線,579496,珍愛熱線
1271,2023,21035,超級救援狗,577721,超級救援狗
1278,2023,23288,海底世界,1306218,海底世界
1281,2023,24256,燃起希望之火,849242,燃起希望之火
1282,2023,1691,地下社會,11902,地下社會
1283,2023,25040,雪后奇緣,898230,雪后奇緣
1284,2023,24880,喵喵博物館,923579,喵喵博物館
1285,2023,23704,胡桃鉗與魔笛公主的奇幻冒險,589759,胡桃鉗與魔笛公主的奇幻冒險
1287,2023,23838,公主與野獸,576925,公主與野獸
1288,2023,23462,柴可夫斯基的妻子,901358,柴可夫斯基的妻子
1289,2023,22524,獵空計畫,818415,獵空計畫
1290,2023,18826,革命前夕的摩托車日記,1653,革命前夕的摩托車日記
1292,2023,24253,鷹勇潛艦,611854,鷹勇潛艦
1295,2023,15103,燃燒女子的畫像,531428,燃燒女子的畫像
1296,2023,26257,人犬,944401,人犬
1297,2023,6210,艾蜜莉的異想世界,194,艾蜜莉的異想世界
1298,2023,23376,親密,11845,親密
1299,2023,21995,正發生,793998,正發生
1301,2023,24073,聖母院大火：世紀浩劫,811596,聖母院大火：世紀浩劫
1302,2023,25764,杜巴利伯爵夫人,921452,杜巴利伯爵夫人
1303,2023,23859,我的2年妓女生涯,960139,我的2年妓女生涯
1306,2023,24284,摘星甜點王,975762,摘星甜點王
1307,2023,5183,花神咖啡館,85033,花神咖啡館
1308,2023,17412,85年的夏天,659959,85年的夏天
1309,2023,23550,不離職冒險王,745608,不離職冒險王
1310,2023,20943,親愛的童伴,749004,親愛的童伴
1311,2023,24095,燃燒的玫瑰,785980,燃燒的玫瑰
1312,2023,23837,再一次勇敢跳躍,771077,再一次勇敢跳躍
1313,2023,23712,無人相信的真相,925714,無人相信的真相
1314,2023,25828,進化症候群,943134,進化症候群
