adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job,movie_id
False,2,564,Directing,Richard Linklater,Richard Linklater,19.02,/xSctxeZQzQbZoaxIvcDeHlDjbiN.jpg,627c05c094d8a800681d6692,Directing,Director,974635
False,2,1231927,Directing,Colm McCarthy,Colm McCarthy,5.146,/iTVWq0wCVoKf6pfrJvdTlVWyems.jpg,628a8012b513a813b206f40c,Directing,Director,978796
False,2,78160,Directing,盧卡·格達戈尼諾,Luca Guadagnino,14.153,/vWCkSOW65g8Ha26BzRxn5KhTEnF.jpg,6205da670f365500673aa2cf,Directing,Director,937287
False,1,37153,Acting,柔伊·克拉維茲,Zoë Kravitz,21.429,/tiQ3TBSvU4YAyrWMmVk6MTrKBAi.jpg,60c8c1f866ae4d007aee9bac,Directing,Director,840705
False,2,55934,Directing,塔伊加·維迪提,Taika Waititi,22.237,/1VKIyTfxBOjxnVb6jVWvRNlRdm2.jpg,5d4b87f44dc34a0013621228,Directing,Director,621587
False,2,1280021,Directing,Kristoffer Borgli,Kristoffer Borgli,3.542,/vihxXj8z450fz0D1pmfulIqPJvz.jpg,630ea3f0735205007d985ea1,Directing,Director,823482
False,2,16938,Directing,Renny Harlin,Renny Harlin,12.806000000000001,/IhXiDrZBrsLZpB5K5BmzUGkp4G.jpg,61e1c70715dea00097a93f5d,Directing,Director,927107
False,2,20192,Directing,Brian Taylor,Brian Taylor,6.896,/1TXxgF48STiUb3F9cp1L5iEx5Pb.jpg,63eed70135818f0079539b8e,Directing,Director,1087822
False,1,2009739,Directing,Domee Shi,Domee Shi,3.232,/qswD23e2Hx91SiaxyiLZHz8glNu.jpg,629f7ccc7b7b4d009f89654f,Directing,Director,508947
False,1,67570,Directing,Hettie Macdonald,Hettie Macdonald,2.4,,62300d2b23a3140045506d3b,Directing,Director,844409
False,2,59291,Directing,Alexandre Aja,Alexandre Aja,8.872,/5uiPUg3mclsr6Ee3DXPsW1O1ric.jpg,6279bf41d400f30065870ba6,Directing,Director,814889
False,2,56373,Directing,Jean-Stéphane Sauvaire,Jean-Stéphane Sauvaire,1.755,/sLSMjzK72NNyuUrDDGiTLmaN6c0.jpg,60383f4b8b959e006a990510,Directing,Director,628922
False,2,118415,Directing,Sean Baker,Sean Baker,14.491,/wKfNgfRvPhLHMrwuweSwLOmhRzT.jpg,63a3bfdc25a53600d57ac722,Directing,Director,1064213
False,2,76788,Acting,戴夫·帕特爾,Dev Patel,27.412,/1g07SUVwZHvKgM1Z7H4RYIEOXcm.jpg,5be30b659251415c7501594f,Directing,Director,560016
False,2,13235,Directing,Alexander Payne,Alexander Payne,8.507,/d8mwLxuCMxMxcE8Qys9sdUb7UZg.jpg,60c79219cf4b8b007757fc91,Directing,Director,840430
False,2,1275319,Directing,Moritz Mohr,Moritz Mohr,0.975,,615f14c0c3aa3f00678ba41a,Directing,Director,882059
False,2,2263272,Directing,SK Dale,SK Dale,3.7359999999999998,/8ZwQLeDswGXnnCBpcEdprrUDUZ5.jpg,63a383d020ecaf007ae2138a,Directing,Director,1064028
False,1,1215038,Writing,Adele Lim,Adele Lim,6.6530000000000005,/24LzafPLJvRkyAbXQIJ1Oa7LhDD.jpg,61219e23d70594002ee36bc7,Directing,Director,864168
False,2,2232,Acting,米高·基頓,Michael Keaton,42.346,/baeHNv3qrVsnApuKbZXiJOhqMnw.jpg,627582cd1283e90169b94167,Directing,Director,972614
False,2,41355,Directing,Dimitri Logothetis,Dimitri Logothetis,1.337,/c1sLBTi3hvPouSj6tRnHsjstRmU.jpg,64313b601b72940110bd8ad6,Directing,Director,5492
False,2,56710,Directing,Oliver Parker,Oliver Parker,7.698,/4J0TcOFhYL3KkojgayPm2uL79Zv.jpg,621ba5bbc15f8900424735f9,Directing,Director,944194
False,2,1361546,Directing,Kiah Roache-Turner,Kiah Roache-Turner,2.003,/qYobNJ9HstH6FzcCkCOZAoR5CeU.jpg,63edfd44699fb70084e2666c,Directing,Director,1087388
False,2,93151,Acting,Joshua John Miller,Joshua John Miller,8.495,/8OjkRkXUJemmvP3BgSwcg2iupQ5.jpg,5dc77c9f6c0e4f001339704f,Directing,Director,646683
False,2,1152,Directing,Oliver Stone,Oliver Stone,16.919,/nPFtjueZHmU56boVKXEvAoQOTWf.jpg,62dfd030481382004fbc4329,Directing,Director,1004685
False,2,1415665,Directing,Reinaldo Marcus Green,Reinaldo Marcus Green,1.451,/4QYHfAHH2Vatsm1KoF8cXtl47jo.jpg,603fccc197eab400775bbc06,Directing,Director,802219
False,2,27226,Editing,Patrick Lussier,Patrick Lussier,6.602,/iDVSGsOz8PewY4SCAEDCDaobi4.jpg,63d9576dc15b5500843cfb5e,Directing,Director,1081012
False,2,1191094,Directing,Potsy Ponciroli,Potsy Ponciroli,4.838,/gTYJEZcoTzlFd212hswf3jQIOSk.jpg,627aa3030231f2005144d37b,Directing,Director,974250
False,2,1119247,Directing,Guy Nattiv,Guy Nattiv,1.581,/81HiVqLJQYOKwi2ldOx2fLiPoi0.jpg,61955032cb75d10064c0ae0c,Directing,Director,899524
False,2,564,Directing,Richard Linklater,Richard Linklater,19.02,/xSctxeZQzQbZoaxIvcDeHlDjbiN.jpg,52fe4214c3a36847f80023e1,Directing,Director,76
False,2,2880,Acting,Emilio Estevez,Emilio Estevez,25.125,/6TNIik0wBLo8DTvmJNDkKDqKWme.jpg,52fe4992c3a36847f81a11f3,Directing,Director,59468
False,2,564,Directing,Richard Linklater,Richard Linklater,19.02,/xSctxeZQzQbZoaxIvcDeHlDjbiN.jpg,52fe4214c3a36847f8002743,Directing,Director,80
False,2,72960,Directing,Alejandro Monteverde,Alejandro Monteverde,10.317,/v1LQRHONmo6OyAl8OWcJQaTNHGg.jpg,627d82cdb0cd20004fa99678,Directing,Director,975056
False,2,71872,Directing,傑夫·尼可斯,Jeff Nichols,2.895,/qUZSdnZdYbF2JJe4LOxQiMl4x3J.jpg,62ebfba46f97460057f16700,Directing,Director,1008409
False,1,1769,Directing,Sofia Coppola,Sofia Coppola,13.517,/dzHC2LxmarkBxWLhjp2DRa5oCev.jpg,63130ac3ba131b007c54fc12,Directing,Director,1020006
False,1,1940991,Acting,Jade Halley Bartlett,Jade Halley Bartlett,2.882,/OyjXqT1eJBepgY6poqHNBbayfh.jpg,63297d6cb6abc4007d39f88a,Directing,Director,1026436
False,2,1486487,Writing,Peter Browngardt,Peter Browngardt,6.328,/fghXjPWcC8eXK8Dh2hw9Qk8hpIt.jpg,653a8c598a0e9b00eafb6f40,Directing,Director,870360
False,2,129952,Directing,Sean McNamara,Sean McNamara,7.464,/iJLRIBB2P3LXsPBvzdYhf06Lful.jpg,5431de49c3a36825d300007e,Directing,Director,245842
False,0,4204184,Directing,Chris Radtke,Chris Radtke,0.008,,65c3aacdb76cbb016b0ff6ac,Directing,Director,1162322
False,0,4204183,Directing,Stephen Gray,Stephen Gray,0.001,,64d269c2945d3600c5742c9b,Directing,Director,1162322
False,2,933176,Directing,Damien Leone,Damien Leone,12.604,/xmdEcYLMGWpfO3pqTMReGRX2orT.jpg,5e1db06fe194b00012b9be5e,Directing,Director,663712
False,0,2540727,Directing,Amanda Kim,Amanda Kim,0.007,,635ac9bdcd2f0f008b4b12fb,Directing,Director,916738
False,2,1689814,Directing,Mike Cheslik,Mike Cheslik,3.594,/9BfNUUYf2FM8a5A9mQVrttz0ESX.jpg,63127941ba131b007c54d44e,Directing,Director,1019939
False,0,1248157,Production,Karen O'Connor,Karen O'Connor,0.001,,63c80492c5c1ef00cb1c7b86,Directing,Director,1075815
False,0,1751860,Directing,Miri Navasky,Miri Navasky,0.056,,63c804a0abdec00094329e68,Directing,Director,1075815
False,0,1751861,Editing,Maeve O'Boyle,Maeve O'Boyle,0.126,,63c804aa70b44400e95a2fa1,Directing,Director,1075815
False,2,131946,Acting,Danny A. Abeckaser,Danny A. Abeckaser,3.657,/hNg6bsHkAFUNELz7x5ud3oT3NiU.jpg,64bff6ea8ee49c0fcaf80541,Directing,Director,1156255
False,2,585933,Directing,François Simard,François Simard,4.281,/1PcolFNwwOQ5mXrEhCDtNoKcTiD.jpg,64dbc96fa3b5e600acc17e59,Directing,Director,1165466
False,1,585934,Directing,Anouk Whissell,Anouk Whissell,4.173,/cVnpqkq7wQMStdPGRfMg2vJT3gU.jpg,64dbc97a371097011c51bd4d,Directing,Director,1165466
False,2,1397786,Directing,Yoann-Karl Whissell,Yoann-Karl Whissell,2.489,/ivcqKNLHsfNg4PUgbmFXTC3WZv0.jpg,64dbc96359e8a900fffe211c,Directing,Director,1165466
False,2,109016,Writing,Cary Solomon,Cary Solomon,2.346,,61b2614d5bce9e0091d5767a,Directing,Director,913673
False,0,109017,Writing,Chuck Konzelman,Chuck Konzelman,4.124,/vF6bZWXs10L1uIpcrII492ikM0o.jpg,61b2615fe1faed001c326ac4,Directing,Director,913673
False,2,933176,Directing,Damien Leone,Damien Leone,12.604,/xmdEcYLMGWpfO3pqTMReGRX2orT.jpg,57fc5340c3a368440f0044f1,Directing,Director,420634
False,1,9158,Directing,Sharon Maguire,Sharon Maguire,4.608,/1EoTNYeTO4msaxZGWcKdL4FDrbZ.jpg,52fe4261c3a36847f8019eeb,Directing,Director,634
False,2,19311,Writing,Stephen Chbosky,Stephen Chbosky,7.733,/9PdTBjn8dJqfn3ygKvsCdl9G06J.jpg,52fe49169251416c910a2397,Directing,Director,84892
False,1,1498538,Directing,Emma Westenberg,Emma Westenberg,0.2,,62d3af81d4653705169ed55a,Directing,Director,1000780
False,2,1223,Directing,Joel Coen,Joel Coen,12.912,/rgVaJNkZCgMarUcZuUAsVfXMWk3.jpg,52fe49a39251416c910b3b77,Directing,Director,86829
False,2,1224,Directing,Ethan Coen,Ethan Coen,10.879,/ccvoiEe3gEMAth1Oy8SJxVeMcAk.jpg,52fe49a39251416c910b3b7d,Directing,Director,86829
False,2,15812,Writing,Roger Allers,Roger Allers,5.9350000000000005,/sdFyM5FNcJuMv7knrz6swaIHXIJ.jpg,57670d2fc3a368062e000093,Directing,Director,283161
False,0,1178371,Directing,Daniel Ferguson,Daniel Ferguson,0.001,,5c4b38f6925141544852a4cf,Directing,Director,577721
False,2,223,Directing,Alejandro González Iñárritu,Alejandro González Iñárritu,14.163,/Av0jewh8wltCl1CB8MfEIrvgfMZ.jpg,52fe4247c3a36847f8011e1b,Directing,Director,470
False,2,78160,Directing,盧卡·格達戈尼諾,Luca Guadagnino,14.153,/vWCkSOW65g8Ha26BzRxn5KhTEnF.jpg,5742ea0ec3a3686c8c001a6e,Directing,Director,398818
False,1,1769,Directing,Sofia Coppola,Sofia Coppola,13.517,/dzHC2LxmarkBxWLhjp2DRa5oCev.jpg,52fe42f8c3a36847f80308c3,Directing,Director,1443
False,2,3879718,Directing,Benjamin Brewer,Benjamin Brewer,2.573,/vr0ZjHGlSg5mR1cs7yC26lRdIAP.jpg,63c833ff142ef100dacf9669,Directing,Director,1051896
False,2,1636905,Writing,Julio Quintana,Julio Quintana,1.484,/wekVPB73kPHYJk52Y4TMJ1n5Ts1.jpg,63d55bd53dc313009def6e33,Directing,Director,1079810
False,0,4782087,Directing,Qiu Yu,Qiu Yu,0.001,,6671be6ff80c30889b0e019f,Directing,Director,1306218
False,0,4683398,Directing,Diep Sela,Diep Sela,0.001,,66301492b344090129b0c477,Directing,Director,1246014
False,0,2664359,Directing,Leak Lyda,Leak Lyda,0.001,,6630147d4e52ed012a2e577d,Directing,Director,1246014
False,0,3199051,Directing,Sokyou Chea,Sokyou Chea,0.001,,658049c42f8d0908d5a81271,Directing,Director,1219522
False,2,4436675,Directing,Inrasothythep Neth,Inrasothythep Neth,0.001,/xTwHX07aUW962mbxeLT5lEbVk6C.jpg,658049cc0e64af0839a8845d,Directing,Director,1219522
False,2,46199,Directing,Stephan Komandarev,Stephan Komandarev,0.387,/hRagEZFrTB214FdMvQ5zVy0TGp1.jpg,64804d8999259c00c5b297dc,Directing,Director,1137196
False,2,107720,Directing,Дмитрий Киселёв,Дмитрий Киселёв,2.2640000000000002,/ffwivAD1SrS18698QLmkcNVSHuv.jpg,612181772e069700735a0183,Directing,Director,864101
False,2,1265147,Writing,Vasiliy Rovenskiy,Vasiliy Rovenskiy,4.853,/tzHUJ2ElcNkvrG8auKtCElzc7r0.jpg,64374bf4e8d0b400f4ede7c5,Directing,Director,1112357
False,2,1079374,Directing,Damien Ounouri,Damien Ounouri,0.001,,624a0c30a9117f004f82f149,Directing,Director,958161
False,0,1410261,Acting,Adila Bendimerad,Adila Bendimerad,0.933,/6ZIecXV7PJyrszqYAQIUrbrWHq6.jpg,6287c70f6c84920050b4122f,Directing,Director,958161
False,0,1923093,Writing,Carlos Goitia,Carlos Goitia,0.259,,6568947b09c24c00c458c87a,Directing,Director,1211728
False,0,2409498,Writing,Guillermo Lockhart,Guillermo Lockhart,0.8250000000000001,,65689490fb5299011f70dd65,Directing,Director,1211728
False,2,1129914,Directing,Andrés Borghi,Andrés Borghi,1.637,/c59VQb9L6VMlt1N8aet2N5IPGjW.jpg,656894d8a44d0900cb04b9f7,Directing,Director,1211728
False,0,1566167,Writing,Maximilian Niemann,Maximilian Niemann,0.014,,656894fb680be800c6e0ebc8,Directing,Director,1211728
False,2,1314916,Editing,Jerónimo Rocha,Jerónimo Rocha,0.001,,6568950412777809db04cf9e,Directing,Director,1211728
False,0,1128799,Directing,David Ferino,David Ferino,0.279,,65689513d133240138f6c938,Directing,Director,1211728
False,2,3702907,Directing,Arie Socorro,Arie Socorro,0.001,,6568951f680be800adb6781a,Directing,Director,1211728
False,0,2430413,Sound,Ryan Graff,Ryan Graff,0.001,,65cbddfe6611b40184324043,Directing,Director,1211728
False,2,1466181,Production,Hugh Welchman,Hugh Welchman,1.569,/q6UYtMT3x6xod2q1UgYkVpDAMC6.jpg,649d4292091e62014e8bca80,Directing,Director,734002
False,1,1003237,Directing,DK Welchman,DK Welchman,1.963,/2482dXAhkmYujskeYODo62ctFwR.jpg,5f3a6c25be4b360033b0ab97,Directing,Director,734002
False,2,1068350,Directing,Jacek Bławut,Jacek Bławut,1.105,/vgY51KdOASBi0qO3JCN3xmDbC7F.jpg,611927f96c19ea002d8777ed,Directing,Director,611854
False,1,1107609,Directing,Maria Sadowska,Maria Sadowska,1.158,/6tvLFdAs1DFrTDIeUoDYlQg4Azz.jpg,6372956221621b00777e7e4d,Directing,Director,1048516
False,2,1192152,Production,Tomasz Mandes,Tomasz Mandes,3.69,/wmYwPfWSXfjXpwvljvXEX8h0wfC.jpg,6308602785090f007f744bca,Directing,Director,1017066
False,2,20789,Writing,Claude Sautet,Claude Sautet,3.674,/3Dp07s4sFXfFCUlmVhORHmDIqsr.jpg,52fe450f9251416c7504a569,Directing,Director,12652
False,2,793,Directing,Luis Buñuel,Luis Buñuel,16.17,/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg,52fe43cec3a36847f8071259,Directing,Director,4593
False,2,20789,Writing,Claude Sautet,Claude Sautet,3.674,/3Dp07s4sFXfFCUlmVhORHmDIqsr.jpg,52fe4603c3a36847f80e74e3,Directing,Director,42454
False,2,20789,Writing,Claude Sautet,Claude Sautet,3.674,/3Dp07s4sFXfFCUlmVhORHmDIqsr.jpg,52fe4393c3a36847f805edcb,Directing,Director,3427
False,2,793,Directing,Luis Buñuel,Luis Buñuel,16.17,/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg,52fe440ec3a36847f807fd87,Directing,Director,5558
False,2,793,Directing,Luis Buñuel,Luis Buñuel,16.17,/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg,52fe4264c3a36847f801ada5,Directing,Director,649
False,2,793,Directing,Luis Buñuel,Luis Buñuel,16.17,/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg,52fe4422c3a36847f808435f,Directing,Director,5781
False,2,95528,Directing,帕布羅·貝嘉,Pablo Berger,4.296,/sPU0ShhIL8xdPoDLmqSa3kt6wWH.jpg,60bf76a25b12400059113d55,Directing,Director,838240
False,2,59,Directing,盧·貝松,Luc Besson,36.541,/dXJdczT1NcvcZtnoWVGT0NmG11v.jpg,621c722327d9cc0044abcfb0,Directing,Director,944401
False,1,1175620,Directing,Justine Triet,Justine Triet,10.23,/mOn5lo038i8vw6qqJTwKw35KCL7.jpg,61b8cfc3e263bb0061d36f26,Directing,Director,915935
False,1,68813,Directing,Céline Sciamma,Céline Sciamma,10.313,/j35wQETDUc6CdzIgbKWkeahlTlG.jpg,5b2bbf57c3a3687d1a00627b,Directing,Director,531428
False,2,107730,Directing,Trần Anh Hùng,Trần Anh Hùng,3.672,/c20fQOpz5NP9xJp0gZomkZD94Iu.jpg,625f3378323eba009b65b359,Directing,Director,964960
False,1,1392433,Directing,Julia Ducournau,Julia Ducournau,5.12,/lA3u3VwZ65JIq1JWn8DnqvUUG7o.jpg,5d77bff339549a001096b351,Directing,Director,630240
False,1,1017274,Writing,Audrey Diwan,Audrey Diwan,4.167,/3LeVmrVZckMbQ3UseNQzJ9rZka1.jpg,601e05ef2b8a43003cb5eb98,Directing,Director,793998
False,1,64210,Acting,Maïwenn,Maïwenn,5.952,/p5eS3Zq4V9eau8Xcf77bm5hrVUM.jpg,61cdc2fafdf8b70065d52fb4,Directing,Director,921452
False,2,1320870,Directing,Thomas Cailley,Thomas Cailley,0.916,/1lunbAqLRozIbcXFgH8eZE02ky2.jpg,6217e495cb802800429a4126,Directing,Director,943134
False,2,53708,Directing,Ira Sachs,Ira Sachs,2.73,/ddw9iGneyLXo3hiz7uupHlEGpOH.jpg,619298e9f859580063dcaccf,Directing,Director,898673
False,1,1145355,Writing,Anna Novion,Anna Novion,0.297,,624f462c156cc7009a962408,Directing,Director,960033
False,2,146438,Directing,Bertrand Bonello,Bertrand Bonello,3.489,/cLjSLK1L7GlkdWkZOyixka12CDM.jpg,61b3e9c92d8ef300619f63a1,Directing,Director,914206
False,2,65569,Directing,Emmanuel Mouret,Emmanuel Mouret,3.147,/tC9VyFdSnCH1TAM24m7f8nl0P8w.jpg,5e1544c8d8af670016c31e33,Directing,Director,661935
False,2,41788,Directing,Nicolas Philibert,Nicolas Philibert,1.834,/q7ASsK57FAHKyIWi58Iyb0h7Znp.jpg,63b7c56af44f2700e537685b,Directing,Director,1070449
False,1,1605612,Directing,Stéphanie Di Giusto,Stéphanie Di Giusto,0.129,/ps4fM9qek9CwwrRaHj8fFIV1oIa.jpg,62c316f42a210c06ca11ebe7,Directing,Director,995746
False,1,2664731,Acting,Suzanne Lindon,Suzanne Lindon,1.228,/vv41Pkd3vYJn3GvU3RUHvkl5XaT.jpg,5ed7eaf01b157d001f5a4a8a,Directing,Director,712134
False,1,2181532,Directing,Amandine Fredon,Amandine Fredon,0.47000000000000003,/A0C61tBRBFnk9YxA2z2GxMAA8J8.jpg,618198154a4bfc0044611f9a,Directing,Director,893366
False,0,1587696,Directing,Benjamin Massoubre,Benjamin Massoubre,1.963,/bEXpLEhDq3uL8cKieK0qF8nTis5.jpg,6181982c387651008c194930,Directing,Director,893366
False,2,3556,Directing,Roman Polanski,Roman Polanski,16.271,/60UYC6apdoC8VBh62WCkZ2LPGPk.jpg,608aa8d1f8aee80040b45465,Directing,Director,824016
False,2,145117,Directing,Jean-Pierre Améris,Jean-Pierre Améris,1.084,/iH1RnwRYkYh5MY02aIdwhujdylA.jpg,62c1e804e039f1004dca9bed,Directing,Director,995408
False,1,46295,Production,Marie-Castille Mention-Schaar,Marie-Castille Mention-Schaar,1.439,/65EnAw3Mygw8Cmjz2BhhHcPs0l8.jpg,624a12b605822400aa0b9872,Directing,Director,958179
False,1,935042,Directing,Elise Girard,Elise Girard,0.06,,62df53145ca7040b29911fb9,Directing,Director,1004555
False,2,96690,Directing,Rodrigo Sorogoyen,Rodrigo Sorogoyen,3.884,/9oxHoT0vzumur7tMynr1FsSjMEs.jpg,60e6c107b76cbb005d025255,Directing,Director,848685
False,2,201,Directing,Michel Gondry,Michel Gondry,6.944,/1IAnVsl8JgHpUirBXpsbLlWyS1y.jpg,61716354176a940023af9f23,Directing,Director,888003
False,2,84425,Writing,Éric Toledano,Éric Toledano,5.7219999999999995,/9axN13gdsRpQLKqmvibsc9jqK2q.jpg,626197c85a9915004f383dd9,Directing,Director,965791
False,2,84426,Writing,Olivier Nakache,Olivier Nakache,3.596,/cLfpk5eIT8h7NnZcz6Iti3DPkRu.jpg,626197e4dfaae932d40c480f,Directing,Director,965791
False,2,1364491,Directing,Maxime Govare,Maxime Govare,0.972,/vTaNvAD5pXT1q5hYueRsXzMEHIp.jpg,657733f8c6006d00c875cc20,Directing,Director,1216452
False,0,4424686,Directing,Romain Choay,Romain Choay,0.248,,657734084bfa5400c409e223,Directing,Director,1216452
False,2,231431,Directing,Thomas Lilti,Thomas Lilti,2.183,/jErwQZXIXgL89ubKbm9F18vNQ8q.jpg,61fc3430b6abc400c1e98bb6,Directing,Director,934506
False,2,96627,Directing,André Téchiné,André Téchiné,3.257,/gt7GCtiNJUVeJ5I8lA5o90AE8rK.jpg,625341889d6e331d7a0ca71d,Directing,Director,961082
False,2,1650,Directing,François Truffaut,François Truffaut,13.552,/3bXLtipaybsje01LlQvHvuUAZNq.jpg,52fe4306c3a36847f8034abb,Directing,Director,1628
False,2,1622992,Directing,Erwan Le Duc,Erwan Le Duc,0.319,/NwkgMSIU5Wy5aV5jtdNpnCoPkk.jpg,62ae3efd85702e008c805b75,Directing,Director,989238
False,0,1171316,Writing,Olivier Treiner,Olivier Treiner,0.06,/mJ1AfEmzAFTQfEF7dkC5sW0iH1W.jpg,617f7d3ac7c22400938e7880,Directing,Director,892530
False,2,133398,Directing,Quentin Dupieux,Quentin Dupieux,7.377,/3JNdSZhbIdlNzVaAbuWDgL5c6GF.jpg,636a2e944ca6760089a8a075,Directing,Director,1045770
False,2,42741,Directing,Dominique Abel,Dominique Abel,1.111,/77CFpZJ38GbZhpYaToSyr3dOp4G.jpg,62c336ef3af9290059a1bfb9,Directing,Director,995808
False,1,144791,Directing,Fiona Gordon,Fiona Gordon,1.109,/Apz1Y2CKh69JDM5mBKdakp6uaez.jpg,62c3370fc525c4004b87621c,Directing,Director,995808
False,2,3556,Directing,Roman Polanski,Roman Polanski,16.271,/60UYC6apdoC8VBh62WCkZ2LPGPk.jpg,52fe4241c3a36847f801018d,Directing,Director,423
False,0,2894609,Directing,André Kadi,André Kadi,0.001,,627143dd5800c4009cd73a95,Directing,Director,970867
False,1,2894608,Writing,Marya Zarif,Marya Zarif,0.001,,627143ea5800c40065ec2164,Directing,Director,970867
False,2,793,Directing,Luis Buñuel,Luis Buñuel,16.17,/a7wib1eRG6TyonDXpAbF7PZd0f8.jpg,59d76bea925141252c00c5de,Directing,Director,626
False,2,69371,Directing,Jean-Marc Vallée,Jean-Marc Vallée,5.4030000000000005,/1XSpEx5n88rlOsdcNqXYvnDrx44.jpg,52fe49209251416c910a3827,Directing,Director,85033
False,0,1044850,Directing,Pierre-Luc Granjon,Pierre-Luc Granjon,0.356,/o9LYgFsodNun0SpEWsO1v9vsre1.jpg,62719081245dbe3381afef10,Directing,Director,676727
False,2,32535,Writing,Jim Capobianco,Jim Capobianco,4.442,/d9KlVlydJ7sTLaZs1aADwF6MpSw.jpg,5e546c64f48b340019739840,Directing,Director,676727
False,2,16862,Directing,Claude Lelouch,Claude Lelouch,10.695,/yGkKejxPnsTtfHSR5HjYKW1XuE.jpg,52fe463f9251416c9104e397,Directing,Director,37335
False,2,16862,Directing,Claude Lelouch,Claude Lelouch,10.695,/yGkKejxPnsTtfHSR5HjYKW1XuE.jpg,52fe4615c3a36847f80ebcaf,Directing,Director,42726
False,2,1650,Directing,François Truffaut,François Truffaut,13.552,/3bXLtipaybsje01LlQvHvuUAZNq.jpg,52fe421ec3a36847f8005651,Directing,Director,147
False,2,1142171,Directing,Sebastián Lelio,Sebastián Lelio,2.513,/uzYhbqxO8BGkzBl4g5xHUZbaD7V.jpg,5847488292514119b9002595,Directing,Director,429191
False,1,1428801,Directing,Patricia Font,Patricia Font,3.64,/2ozOxqBFOiSKYX08MbygobpkJPO.jpg,6322379533ad8f008a66f983,Directing,Director,1024541
False,1,1300690,Directing,Laura Alvea,Laura Alvea,0.868,/koCFYVAHhB6yopYI17ucwrkrOaT.jpg,65b256482866fa0148e36788,Directing,Director,1235926
False,2,37833,Directing,Víctor Erice,Víctor Erice,4.096,/c1iNbHXNIN2qW0kRPCAaeMN4MnZ.jpg,62c788c012c604004f13b5e4,Directing,Director,997294
False,2,88084,Directing,Luis Prieto,Luis Prieto,2.093,/myTjHjsyzWtQakUxswKOTfhL2KE.jpg,6621253b87ae7b0188d86774,Directing,Director,1276210
False,1,1294751,Directing,Estibaliz Urresola Solaguren,Estibaliz Urresola Solaguren,0.153,/mRdKzIq4Cm9fgcIPYjl2saMAlvD.jpg,6381b729fb834600843ff0b1,Directing,Director,1053600
False,1,1384823,Writing,Celia Rico Clavellino,Celia Rico Clavellino,0.008,/xNGuJCN65gYJeM79El4OsuG7Lm0.jpg,63f1de1752497800964259b3,Directing,Director,1088851
False,1,51896,Production,Mar Targarona,Mar Targarona,2.156,/kSzk76R9LxryWDgrTk7Xgfo3lAh.jpg,63a588b138765100d1876d6d,Directing,Director,1064801
False,2,309,Directing,佩卓·阿莫多瓦,Pedro Almodóvar,13.1,/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg,625b5f75dd731b006703ebb0,Directing,Director,963765
False,2,19840,Writing,Alejandro Amenábar,Alejandro Amenábar,7.586,/rFx8rEzC5M3qGXr8YUkjni0qXQB.jpg,52fe4323c3a36847f803d321,Directing,Director,1933
False,2,2119237,Directing,Nikhil Nagesh Bhat,Nikhil Nagesh Bhat,3.324,/rY4WDYSWktZ7QlBr2o9NT0GiInr.jpg,64cbcb9b764b990100898e0e,Directing,Director,1160018
False,1,1467320,Directing,Payal Kapadia,Payal Kapadia,3.637,/nBH3sKTMMghVcmf58AdKumB3RBW.jpg,61e35ecbc1606a00671495b3,Directing,Director,927547
False,2,235432,Directing,Kimo Stamboel,Kimo Stamboel,1.152,/wUMwiprPvvNoPaS5uGeTk2s75LW.jpg,6453940633ad8f01380d7696,Directing,Director,1121962
False,2,121798,Directing,Joko Anwar,Joko Anwar,7.012,/eOyZy4HSxbdcKR9JIc7093d0alb.jpg,61dd6b0bcb30840068e05b77,Directing,Director,925786
False,2,235432,Directing,Kimo Stamboel,Kimo Stamboel,1.152,/wUMwiprPvvNoPaS5uGeTk2s75LW.jpg,650d46582c6b7b00c4fe6cb4,Directing,Director,1176166
False,2,146014,Directing,Rizal Mantovani,Rizal Mantovani,3.903,/8qU1WVygBm3nA9kH1OweKffpUSP.jpg,6467876533a376011ec33b10,Directing,Director,1128936
False,2,1322339,Directing,Anggy Umbara,Anggy Umbara,1.304,/a1Aj4fZFQdqXkcJJMk1TKB09Hkh.jpg,654bb01a29383501387cf2e8,Directing,Director,1148817
False,1,3613598,Directing,Inarah Syarafina,Inarah Syarafina,0.001,/gpuPAvGObygOw80SJG6tryIbWp0.jpg,6601837d60620a017c2e012c,Directing,Director,1264429
False,2,1302682,Directing,Angga Dwimas Sasongko,Angga Dwimas Sasongko,3.759,/yKkBjMzQwGcfbRcSEeCv7k2kIp7.jpg,645e845788b1480119d7f64e,Directing,Director,1126128
False,1,1155290,Directing,Gina S. Noer,Gina S. Noer,0.704,/A7Sd3IMyZ9rvtqzWrxE0Qhqi9k9.jpg,62a7f6375a5ed0009a24fbfa,Directing,Director,987419
False,1,1901974,Acting,Maryam Moghaddam,Maryam Moghaddam,0.594,/zIjZB0YfKM1O99n01afYgjDffO0.jpg,65ae482fad59b500ac82f630,Directing,Director,1234591
